Municipality ID,Municipality,Year,GINI,Income Rate
13040,La Misión,2010,0.39158499240875244,0.15092700719833374
13040,La Misión,2015,0.37531501054763794,0.127018004655838
13041,Mixquiahuala de Juárez,2010,0.43290698528289795,0.12180899828672409
13041,Mixquiahuala de Juárez,2015,0.3760550022125244,0.1432799994945526
13042,Molango de Escamilla,2010,0.4420520067214966,0.10815200209617615
13042,Molango de Escamilla,2015,0.4251770079135895,0.11897200345993042
13043,Nicolás Flores,2010,0.377936989068985,0.12476900219917297
13043,Nicolás Flores,2015,0.3887839913368225,0.14261899888515472
13044,Nopala de Villagrán,2010,0.4159730076789856,0.1129470020532608
13044,Nopala de Villagrán,2015,0.34853699803352356,0.14795100688934326
13045,Omitlán de Juárez,2010,0.3997670114040375,0.09988600015640259
13045,Omitlán de Juárez,2015,0.3662649989128113,0.1436139941215515
13046,San Felipe Orizatlán,2010,0.43885600566864014,0.08231499791145325
13046,San Felipe Orizatlán,2015,0.4576910138130188,0.09987100213766098
13047,Pacula,2010,0.40557101368904114,0.0901700034737587
13047,Pacula,2015,0.3693450093269348,0.16194799542427063
13048,Pachuca de Soto,2010,0.4290820062160492,0.11456099897623062
13048,Pachuca de Soto,2015,0.3972820043563843,0.14478699862957
13049,Pisaflores,2010,0.4527899920940399,0.07625800371170044
13049,Pisaflores,2015,0.4062269926071167,0.11478299647569656
13050,Progreso de Obregón,2010,0.4168339967727661,0.11472799628973007
13050,Progreso de Obregón,2015,0.38281500339508057,0.15587399899959564
13051,Mineral de la Reforma,2010,0.44652700424194336,0.10063499957323074
13051,Mineral de la Reforma,2015,0.3843719959259033,0.1303589940071106
13052,San Agustín Tlaxiaca,2010,0.41884100437164307,0.13221700489521027
13052,San Agustín Tlaxiaca,2015,0.38604599237442017,0.15364199876785278
13053,San Bartolo Tutotepec,2010,0.4981670081615448,0.06983300298452377
13053,San Bartolo Tutotepec,2015,0.47045400738716125,0.0943399965763092
13054,San Salvador,2010,0.4504840075969696,0.09835000336170197
13054,San Salvador,2015,0.3731360137462616,0.14077499508857727
13055,Santiago de Anaya,2010,0.3918899893760681,0.12533199787139893
13055,Santiago de Anaya,2015,0.33726000785827637,0.1403219997882843
13056,Santiago Tulantepec de Lugo Guerrero,2010,0.4296109974384308,0.12095300108194351
13056,Santiago Tulantepec de Lugo Guerrero,2015,0.38213300704956055,0.1454319953918457
13057,Singuilucan,2010,0.37891098856925964,0.13771900534629822
13057,Singuilucan,2015,0.3562209904193878,0.16044799983501434
13058,Tasquillo,2010,0.46314799785614014,0.09708999842405319
13058,Tasquillo,2015,0.4128449857234955,0.12431100010871887
13059,Tecozautla,2010,0.39017200469970703,0.11620499938726425
13059,Tecozautla,2015,0.3587310016155243,0.14278000593185425
13060,Tenango de Doria,2010,0.4379180073738098,0.09922400116920471
13060,Tenango de Doria,2015,0.4178580045700073,0.13369500637054443
13061,Tepeapulco,2010,0.4137760102748871,0.136013001203537
13061,Tepeapulco,2015,0.37166300415992737,0.16217200458049774
13062,Tepehuacán de Guerrero,2010,0.3885439932346344,0.14466600120067596
13062,Tepehuacán de Guerrero,2015,0.4054110050201416,0.14629699289798737
13063,Tepeji del Río de Ocampo,2010,0.3903670012950897,0.14355799555778503
13063,Tepeji del Río de Ocampo,2015,0.35567599534988403,0.1692570000886917
13064,Tepetitlán,2010,0.3966299891471863,0.13552600145339966
13064,Tepetitlán,2015,0.34961000084877014,0.17513899505138397
13065,Tetepango,2010,0.4116649925708771,0.1392190009355545
13065,Tetepango,2015,0.36735799908638,0.1738470047712326
13066,Villa de Tezontepec,2010,0.38079699873924255,0.14753800630569458
13066,Villa de Tezontepec,2015,0.35016998648643494,0.15834900736808777
13067,Tezontepec de Aldama,2010,0.39534398913383484,0.13426700234413147
13067,Tezontepec de Aldama,2015,0.35973599553108215,0.16200099885463715
13068,Tianguistengo,2010,0.4257819950580597,0.08266399800777435
13068,Tianguistengo,2015,0.4138390123844147,0.12447600066661835
13069,Tizayuca,2010,0.39510300755500793,0.14614400267601013
13069,Tizayuca,2015,0.3494740128517151,0.18203000724315643
13070,Tlahuelilpan,2010,0.40502700209617615,0.13260899484157562
13070,Tlahuelilpan,2015,0.38478100299835205,0.15870800614356995
13071,Tlahuiltepa,2010,0.39146798849105835,0.14317700266838074
13071,Tlahuiltepa,2015,0.3796280026435852,0.13851399719715118
13072,Tlanalapa,2010,0.4615350067615509,0.10961300134658813
13072,Tlanalapa,2015,0.37637200951576233,0.14323300123214722
13073,Tlanchinol,2010,0.4569289982318878,0.08069200068712234
13073,Tlanchinol,2015,0.40924298763275146,0.1056160032749176
13074,Tlaxcoapan,2010,0.407478004693985,0.14373500645160675
13074,Tlaxcoapan,2015,0.3654940128326416,0.1626950055360794
13075,Tolcayuca,2010,0.3784720003604889,0.17084400355815887
13075,Tolcayuca,2015,0.3384070098400116,0.18594899773597717
13076,Tula de Allende,2010,0.4504939913749695,0.10554400086402893
13076,Tula de Allende,2015,0.3909650146961212,0.1325950026512146
13077,Tulancingo de Bravo,2010,0.433228999376297,0.11438599973917007
13077,Tulancingo de Bravo,2015,0.3905459940433502,0.15311799943447113
13078,Xochiatipan,2010,0.4213080108165741,0.09008599817752838
13078,Xochiatipan,2015,0.3547559976577759,0.13331300020217896
13079,Xochicoatlán,2010,0.4305729866027832,0.073232002556324
13079,Xochicoatlán,2015,0.39939698576927185,0.1204650029540062
13080,Yahualica,2010,0.38252899050712585,0.1499200016260147
13080,Yahualica,2015,0.3699130117893219,0.16941800713539124
13081,Zacualtipán de Ángeles,2010,0.41875699162483215,0.11778300255537033
13081,Zacualtipán de Ángeles,2015,0.3936299979686737,0.13263900578022003
13082,Zapotlán de Juárez,2010,0.3828139901161194,0.15396800637245178
13082,Zapotlán de Juárez,2015,0.34963899850845337,0.1723559945821762
13083,Zempoala,2010,0.38918399810791016,0.1332170069217682
13083,Zempoala,2015,0.37758201360702515,0.15289899706840515
13084,Zimapán,2010,0.43689098954200745,0.11069899797439575
13084,Zimapán,2015,0.40474000573158264,0.13601399958133698
14001,Acatic,2010,0.5568979978561401,0.10518299788236618
14001,Acatic,2015,0.42223799228668213,0.14652900397777557
14002,Acatlán de Juárez,2010,0.4971129894256592,0.12575699388980865
14002,Acatlán de Juárez,2015,0.3664189875125885,0.16486600041389465
14003,Ahualulco de Mercado,2010,0.5275149941444397,0.1074410006403923
14003,Ahualulco de Mercado,2015,0.41484901309013367,0.14805899560451508
14004,Amacueca,2010,0.5389059782028198,0.09276899695396423
14004,Amacueca,2015,0.4250729978084564,0.1348160058259964
14005,Amatitán,2010,0.5012850165367126,0.11338900029659271
14005,Amatitán,2015,0.40470200777053833,0.15030400454998016
14006,Ameca,2010,0.512703001499176,0.09779699891805649
14006,Ameca,2015,0.4150179922580719,0.1398400068283081
14007,San Juanito de Escobedo,2010,0.5215809941291809,0.10117000341415405
14007,San Juanito de Escobedo,2015,0.396914005279541,0.1540279984474182
14008,Arandas,2010,0.5141980051994324,0.09989199787378311
14008,Arandas,2015,0.40788498520851135,0.14472800493240356
14009,El Arenal,2010,0.538083016872406,0.11384899914264679
14009,El Arenal,2015,0.3889009952545166,0.15366299450397491
14010,Atemajac de Brizuela,2010,0.5287740230560303,0.0960559993982315
14010,Atemajac de Brizuela,2015,0.4358789920806885,0.12527699768543243
