"","Municipality ID","Municipality","Year","GINI","Income Rate"
"1337",15013,"Atizapán de Zaragoza",2010,0.465126991271973,0.117498002946377
"1338",15013,"Atizapán de Zaragoza",2015,0.399392008781433,0.149673998355865
"1339",15014,"Atlacomulco",2010,0.482666999101639,0.101773001253605
"1340",15014,"Atlacomulco",2015,0.444310009479523,0.133936002850533
"1341",15015,"Atlautla",2010,0.43715301156044,0.137155994772911
"1342",15015,"Atlautla",2015,0.383460998535156,0.17093800008297
"1343",15016,"Axapusco",2010,0.427240014076233,0.11922399699688
"1344",15016,"Axapusco",2015,0.377579003572464,0.16721099615097
"1345",15017,"Ayapango",2010,0.407413005828857,0.11430399864912
"1346",15017,"Ayapango",2015,0.395159006118774,0.138231992721558
"1347",15018,"Calimaya",2010,0.42366299033165,0.141201004385948
"1348",15018,"Calimaya",2015,0.424416989088058,0.154906004667282
"1349",15019,"Capulhuac",2010,0.448009997606277,0.114077001810074
"1350",15019,"Capulhuac",2015,0.385177999734879,0.160016000270844
"1351",15020,"Coacalco de Berriozábal",2010,0.394059002399445,0.124089002609253
"1352",15020,"Coacalco de Berriozábal",2015,0.358078986406326,0.151373997330666
"1353",15021,"Coatepec Harinas",2010,0.420637995004654,0.0887340009212494
"1354",15021,"Coatepec Harinas",2015,0.405449002981186,0.12355100363493
"1355",15022,"Cocotitlán",2010,0.391254991292953,0.141720995306969
"1356",15022,"Cocotitlán",2015,0.365795999765396,0.169091999530792
"1357",15023,"Coyotepec",2010,0.392668008804321,0.157395005226135
"1358",15023,"Coyotepec",2015,0.365711987018585,0.186197996139526
"1359",15024,"Cuautitlán",2010,0.405786991119385,0.138101994991302
"1360",15024,"Cuautitlán",2015,0.354259997606277,0.165024995803833
"1361",15025,"Chalco",2010,0.4305340051651,0.128893002867699
"1362",15025,"Chalco",2015,0.386640995740891,0.171580001711845
"1363",15026,"Chapa de Mota",2010,0.424863010644913,0.117392003536224
"1364",15026,"Chapa de Mota",2015,0.369318008422852,0.174474999308586
"1365",15027,"Chapultepec",2010,0.394748985767365,0.127103000879288
"1366",15027,"Chapultepec",2015,0.368225008249283,0.166426002979279
"1367",15028,"Chiautla",2010,0.438524007797241,0.110941000282764
"1368",15028,"Chiautla",2015,0.399482011795044,0.155421003699303
"1369",15029,"Chicoloapan",2010,0.42391100525856,0.139871999621391
"1370",15029,"Chicoloapan",2015,0.379007011651993,0.177797004580498
"1371",15030,"Chiconcuac",2010,0.447798997163773,0.128326997160912
"1372",15030,"Chiconcuac",2015,0.394160002470016,0.162444993853569
"1373",15031,"Chimalhuacán",2010,0.442981004714966,0.13934999704361
"1374",15031,"Chimalhuacán",2015,0.377584993839264,0.178234994411469
"1375",15032,"Donato Guerra",2010,0.441172987222672,0.106155000627041
"1376",15032,"Donato Guerra",2015,0.407077014446259,0.152318999171257
"1377",15033,"Ecatepec de Morelos",2010,0.429318010807037,0.130048006772995
"1378",15033,"Ecatepec de Morelos",2015,0.392912000417709,0.16135199368
"1379",15034,"Ecatzingo",2010,0.427623003721237,0.143830001354218
"1380",15034,"Ecatzingo",2015,0.40591898560524,0.145447999238968
"1381",15035,"Huehuetoca",2010,0.385729014873505,0.140807002782822
"1382",15035,"Huehuetoca",2015,0.339812994003296,0.198899999260902
"1383",15036,"Hueypoxtla",2010,0.445699989795685,0.128518998622894
"1384",15036,"Hueypoxtla",2015,0.365458995103836,0.187871992588043
"1385",15037,"Huixquilucan",2010,0.50721400976181,0.0985699966549873
"1386",15037,"Huixquilucan",2015,0.428200006484985,0.124476999044418
"1387",15038,"Isidro Fabela",2010,0.451229989528656,0.100360997021198
"1388",15038,"Isidro Fabela",2015,0.38858699798584,0.143699005246162
"1389",15039,"Ixtapaluca",2010,0.424636989831924,0.124352999031544
"1390",15039,"Ixtapaluca",2015,0.393373012542725,0.169174998998642
"1391",15040,"Ixtapan de la Sal",2010,0.473226994276047,0.0979999974370003
"1392",15040,"Ixtapan de la Sal",2015,0.422102987766266,0.138692006468773
"1393",15041,"Ixtapan del Oro",2010,0.439891010522842,0.0962949991226196
"1394",15041,"Ixtapan del Oro",2015,0.422145992517471,0.151178002357483
"1395",15042,"Ixtlahuaca",2010,0.474541008472443,0.0940179973840714
"1396",15042,"Ixtlahuaca",2015,0.408255010843277,0.172646000981331
"1397",15043,"Xalatlaco",2010,0.464742004871368,0.104264996945858
"1398",15043,"Xalatlaco",2015,0.382073998451233,0.161584004759789
"1399",15044,"Jaltenco",2010,0.390821993350983,0.144033998250961
"1400",15044,"Jaltenco",2015,0.364971995353699,0.174622997641563
"1401",15045,"Jilotepec",2010,0.427863985300064,0.124141000211239
"1402",15045,"Jilotepec",2015,0.398788005113602,0.151308000087738
"1403",15046,"Jilotzingo",2010,0.425783008337021,0.127136006951332
"1404",15046,"Jilotzingo",2015,0.37813600897789,0.158667996525764
"1405",15047,"Jiquipilco",2010,0.462749004364014,0.0974429994821548
"1406",15047,"Jiquipilco",2015,0.392578989267349,0.150736004114151
"1407",15048,"Jocotitlán",2010,0.433319985866547,0.116553999483585
"1408",15048,"Jocotitlán",2015,0.402283012866974,0.160771995782852
"1409",15049,"Joquicingo",2010,0.410216987133026,0.143867999315262
"1410",15049,"Joquicingo",2015,0.377279013395309,0.155469000339508
"1411",15050,"Juchitepec",2010,0.419845014810562,0.142174005508423
"1412",15050,"Juchitepec",2015,0.376554995775223,0.184745997190475
"1413",15051,"Lerma",2010,0.460969001054764,0.124884001910686
"1414",15051,"Lerma",2015,0.386797994375229,0.167124003171921
"1415",15052,"Malinalco",2010,0.467947006225586,0.115305997431278
"1416",15052,"Malinalco",2015,0.446956008672714,0.130720004439354
"1417",15053,"Melchor Ocampo",2010,0.445942014455795,0.138973996043205
"1418",15053,"Melchor Ocampo",2015,0.382340997457504,0.1754419952631
"1419",15054,"Metepec",2010,0.443942993879318,0.10691100358963
"1420",15054,"Metepec",2015,0.412184000015259,0.149911999702454
"1421",15055,"Mexicaltzingo",2010,0.452147006988525,0.123869001865387
"1422",15055,"Mexicaltzingo",2015,0.389733999967575,0.151512995362282
"1423",15056,"Morelos",2010,0.480188995599747,0.0847899988293648
"1424",15056,"Morelos",2015,0.419901013374329,0.143454000353813
"1425",15057,"Naucalpan de Juárez",2010,0.472705990076065,0.119764998555183
"1426",15057,"Naucalpan de Juárez",2015,0.40386500954628,0.153152003884315
"1427",15058,"Nezahualcóyotl",2010,0.449842005968094,0.123912997543812
"1428",15058,"Nezahualcóyotl",2015,0.385185986757278,0.148487001657486
"1429",15059,"Nextlalpan",2010,0.426685005426407,0.11133100092411
"1430",15059,"Nextlalpan",2015,0.371372014284134,0.177230000495911
"1431",15060,"Nicolás Romero",2010,0.418467998504639,0.140428006649017
"1432",15060,"Nicolás Romero",2015,0.373032987117767,0.176661998033524
"1433",15061,"Nopaltepec",2010,0.420031011104584,0.136092007160187
"1434",15061,"Nopaltepec",2015,0.36965599656105,0.151552006602287
"1435",15062,"Ocoyoacac",2010,0.446570008993149,0.136611998081207
"1436",15062,"Ocoyoacac",2015,0.391043990850449,0.165543004870415
"1437",15063,"Ocuilan",2010,0.434816002845764,0.109130002558231
"1438",15063,"Ocuilan",2015,0.389676004648209,0.172061994671822
"1439",15064,"El Oro",2010,0.508913993835449,0.0824439972639084
"1440",15064,"El Oro",2015,0.426391988992691,0.125485002994537
"1441",15065,"Otumba",2010,0.445190012454987,0.106526002287865
"1442",15065,"Otumba",2015,0.376722007989883,0.183285996317863
"1443",15066,"Otzoloapan",2010,0.453121989965439,0.0949650034308434
"1444",15066,"Otzoloapan",2015,0.449173986911774,0.121285997331142
"1445",15067,"Otzolotepec",2010,0.486615002155304,0.110408000648022
"1446",15067,"Otzolotepec",2015,0.388033002614975,0.173841997981071
"1447",15068,"Ozumba",2010,0.42441201210022,0.122947998344898
"1448",15068,"Ozumba",2015,0.413798987865448,0.154402002692223
"1449",15069,"Papalotla",2010,0.442369997501373,0.10606499761343
"1450",15069,"Papalotla",2015,0.387869000434875,0.132935002446175
"1451",15070,"La Paz",2010,0.442416995763779,0.151361003518105
"1452",15070,"La Paz",2015,0.39240899682045,0.158390000462532
"1453",15071,"Polotitlán",2010,0.413046002388,0.108516998589039
"1454",15071,"Polotitlán",2015,0.367072999477386,0.173794999718666
"1455",15072,"Rayón",2010,0.421155005693436,0.0983780026435852
"1456",15072,"Rayón",2015,0.367146998643875,0.183467999100685
"1457",15073,"San Antonio la Isla",2010,0.406910985708237,0.12593799829483
"1458",15073,"San Antonio la Isla",2015,0.379949003458023,0.165044993162155
"1459",15074,"San Felipe del Progreso",2010,0.501123011112213,0.0711880028247833
"1460",15074,"San Felipe del Progreso",2015,0.418866008520126,0.133508995175362
"1461",15075,"San Martín de las Pirámides",2010,0.422183007001877,0.115451000630856
"1462",15075,"San Martín de las Pirámides",2015,0.388898998498917,0.151852995157242
"1463",15076,"San Mateo Atenco",2010,0.459969997406006,0.124941997230053
"1464",15076,"San Mateo Atenco",2015,0.409577012062073,0.16271199285984
"1465",15077,"San Simón de Guerrero",2010,0.499765008687973,0.081277996301651
"1466",15077,"San Simón de Guerrero",2015,0.45710700750351,0.124875001609325
"1467",15078,"Santo Tomás",2010,0.483175992965698,0.0775529965758324
"1468",15078,"Santo Tomás",2015,0.43817201256752,0.118813998997211
"1469",15079,"Soyaniquilpan de Juárez",2010,0.427731990814209,0.113383002579212
"1470",15079,"Soyaniquilpan de Juárez",2015,0.396048992872238,0.158828005194664
"1471",15080,"Sultepec",2010,0.497500002384186,0.0721160024404526
"1472",15080,"Sultepec",2015,0.489264011383057,0.10368400067091
"1473",15081,"Tecámac",2010,0.415995001792908,0.134176999330521
"1474",15081,"Tecámac",2015,0.365940004587173,0.177917003631592
"1475",15082,"Tejupilco",2010,0.506312012672424,0.0764079988002777
"1476",15082,"Tejupilco",2015,0.504633009433746,0.0923800021409988
"1477",15083,"Temamatla",2010,0.419993996620178,0.116449996829033
"1478",15083,"Temamatla",2015,0.362304002046585,0.184876993298531
"1479",15084,"Temascalapa",2010,0.448260992765427,0.13068599998951
"1480",15084,"Temascalapa",2015,0.365868002176285,0.199018001556396
"1481",15085,"Temascalcingo",2010,0.48012301325798,0.0999469980597496
"1482",15085,"Temascalcingo",2015,0.434031009674072,0.128759995102882
"1483",15086,"Temascaltepec",2010,0.47657299041748,0.0880519971251488
"1484",15086,"Temascaltepec",2015,0.442425012588501,0.131970003247261
"1485",15087,"Temoaya",2010,0.501266002655029,0.117303997278214
"1486",15087,"Temoaya",2015,0.428050994873047,0.142212003469467
"1487",15088,"Tenancingo",2010,0.4566850066185,0.115716002881527
"1488",15088,"Tenancingo",2015,0.42111200094223,0.142992004752159
"1489",15089,"Tenango del Aire",2010,0.414638996124268,0.125830993056297
"1490",15089,"Tenango del Aire",2015,0.378385007381439,0.168155997991562
"1491",15090,"Tenango del Valle",2010,0.428108990192413,0.127082005143166
"1492",15090,"Tenango del Valle",2015,0.400234997272491,0.16347000002861
"1493",15091,"Teoloyucan",2010,0.436302006244659,0.138035997748375
"1494",15091,"Teoloyucan",2015,0.377662986516953,0.174373999238014
"1495",15092,"Teotihuacán",2010,0.406298995018005,0.128527998924255
"1496",15092,"Teotihuacán",2015,0.374720990657806,0.178424999117851
"1497",15093,"Tepetlaoxtoc",2010,0.449932008981705,0.120567999780178
"1498",15093,"Tepetlaoxtoc",2015,0.375046998262405,0.17408199608326
"1499",15094,"Tepetlixpa",2010,0.441222995519638,0.110976003110409
"1500",15094,"Tepetlixpa",2015,0.403549998998642,0.157901003956795
"1501",15095,"Tepotzotlán",2010,0.474624991416931,0.116851001977921
"1502",15095,"Tepotzotlán",2015,0.377622991800308,0.167787000536919
"1503",15096,"Tequixquiac",2010,0.4271360039711,0.144631996750832
"1504",15096,"Tequixquiac",2015,0.371428996324539,0.183535993099213
"1505",15097,"Texcaltitlán",2010,0.501186013221741,0.0703070014715195
"1506",15097,"Texcaltitlán",2015,0.454463988542557,0.124256998300552
"1507",15098,"Texcalyacac",2010,0.443623006343842,0.125214993953705
"1508",15098,"Texcalyacac",2015,0.388276010751724,0.140564993023872
"1509",15099,"Texcoco",2010,0.450260013341904,0.117594003677368
"1510",15099,"Texcoco",2015,0.418123990297318,0.146291002631187
"1511",15100,"Tezoyuca",2010,0.415116012096405,0.136847004294395
"1512",15100,"Tezoyuca",2015,0.391422003507614,0.167383000254631
"1513",15101,"Tianguistenco",2010,0.46476799249649,0.104933999478817
"1514",15101,"Tianguistenco",2015,0.409085005521774,0.149437993764877
"1515",15102,"Timilpan",2010,0.442319989204407,0.122121997177601
"1516",15102,"Timilpan",2015,0.401634007692337,0.128775000572205
"1517",15103,"Tlalmanalco",2010,0.449629992246628,0.124292999505997
"1518",15103,"Tlalmanalco",2015,0.383275002241135,0.167685002088547
"1519",15104,"Tlalnepantla de Baz",2010,0.459241986274719,0.123466998338699
"1520",15104,"Tlalnepantla de Baz",2015,0.39487698674202,0.155591994524002
"1521",15105,"Tlatlaya",2010,0.499900996685028,0.0683809965848923
"1522",15105,"Tlatlaya",2015,0.455785006284714,0.120760999619961
"1523",15106,"Toluca",2010,0.460141003131866,0.10206600278616
"1524",15106,"Toluca",2015,0.425025999546051,0.14708000421524
"1525",15107,"Tonatico",2010,0.408879995346069,0.110552996397018
"1526",15107,"Tonatico",2015,0.400269985198975,0.130918994545937
"1527",15108,"Tultepec",2010,0.43512699007988,0.13459500670433
"1528",15108,"Tultepec",2015,0.37934398651123,0.160707995295525
"1529",15109,"Tultitlán",2010,0.397291004657745,0.14538599550724
"1530",15109,"Tultitlán",2015,0.375817000865936,0.168130993843079
"1531",15110,"Valle de Bravo",2010,0.478677004575729,0.103570997714996
"1532",15110,"Valle de Bravo",2015,0.406962990760803,0.143399998545647
"1533",15111,"Villa de Allende",2010,0.45941698551178,0.151760995388031
"1534",15111,"Villa de Allende",2015,0.403382003307343,0.161574006080627
"1535",15112,"Villa del Carbón",2010,0.435139000415802,0.132294997572899
"1536",15112,"Villa del Carbón",2015,0.4220370054245,0.132120996713638
"1537",15113,"Villa Guerrero",2010,0.419357001781464,0.106875002384186
"1538",15113,"Villa Guerrero",2015,0.375072002410889,0.144178003072739
"1539",15114,"Villa Victoria",2010,0.456286013126373,0.110689997673035
"1540",15114,"Villa Victoria",2015,0.389041990041733,0.15353000164032
"1541",15115,"Xonacatlán",2010,0.452003985643387,0.124812997877598
"1542",15115,"Xonacatlán",2015,0.383628994226456,0.160569995641708
"1543",15116,"Zacazonapan",2010,0.424353003501892,0.11931400001049
"1544",15116,"Zacazonapan",2015,0.444974005222321,0.0889950022101402
"1545",15117,"Zacualpan",2010,0.498153001070023,0.0864059999585152
"1546",15117,"Zacualpan",2015,0.502429008483887,0.0996090024709702
"1547",15118,"Zinacantepec",2010,0.474067002534866,0.110518001019955
"1548",15118,"Zinacantepec",2015,0.422713994979858,0.141442000865936
"1549",15119,"Zumpahuacán",2010,0.437216013669968,0.0832889974117279
"1550",15119,"Zumpahuacán",2015,0.40081200003624,0.104897998273373
"1551",15120,"Zumpango",2010,0.432009011507034,0.132549002766609
"1552",15120,"Zumpango",2015,0.380124002695084,0.179074004292488
"1553",15121,"Cuautitlán Izcalli",2010,0.420098006725311,0.12576599419117
"1554",15121,"Cuautitlán Izcalli",2015,0.386914998292923,0.14147000014782
"1555",15122,"Valle de Chalco Solidaridad",2010,0.411191999912262,0.151792004704475
"1556",15122,"Valle de Chalco Solidaridad",2015,0.384516000747681,0.173010006546974
"1557",15123,"Luvianos",2010,0.520651996135712,0.0731130018830299
"1558",15123,"Luvianos",2015,0.487562000751495,0.105415999889374
"1559",15124,"San José del Rincón",2010,0.463254988193512,0.0819559991359711
"1560",15124,"San José del Rincón",2015,0.392670005559921,0.110353998839855
"1561",15125,"Tonanitla",2010,0.406177997589111,0.131605997681618
"1562",15125,"Tonanitla",2015,0.375205993652344,0.152887001633644
"1563",16001,"Acuitzio",2010,0.423435986042023,0.106238998472691
"1564",16001,"Acuitzio",2015,0.382046014070511,0.156806007027626
"1565",16002,"Aguililla",2010,0.42764800786972,0.0954049974679947
"1566",16002,"Aguililla",2015,0.375274002552032,0.146116003394127
"1567",16003,"Álvaro Obregón",2010,0.421685993671417,0.127408996224403
"1568",16003,"Álvaro Obregón",2015,0.369516998529434,0.163983002305031
"1569",16004,"Angamacutiro",2010,0.440943002700806,0.104892998933792
"1570",16004,"Angamacutiro",2015,0.385031998157501,0.141531005501747
"1571",16005,"Angangueo",2010,0.438185006380081,0.116554997861385
"1572",16005,"Angangueo",2015,0.413311988115311,0.146601006388664
"1573",16006,"Apatzingán",2010,0.420863002538681,0.12712499499321
"1574",16006,"Apatzingán",2015,0.386489003896713,0.158831000328064
"1575",16007,"Aporo",2010,0.457150995731354,0.0772119984030724
"1576",16007,"Aporo",2015,0.395628988742828,0.115342997014523
"1577",16008,"Aquila",2010,0.454340010881424,0.117974996566772
"1578",16008,"Aquila",2015,0.423088997602463,0.149426996707916
"1579",16009,"Ario",2010,0.396010011434555,0.15871399641037
"1580",16009,"Ario",2015,0.391609013080597,0.139825001358986
"1581",16010,"Arteaga",2010,0.512180984020233,0.0781359970569611
"1582",16010,"Arteaga",2015,0.408904999494553,0.131546005606651
"1583",16011,"Briseñas",2010,0.405496001243591,0.151014000177383
"1584",16011,"Briseñas",2015,0.369859009981155,0.17773400247097
"1585",16012,"Buenavista",2010,0.396880000829697,0.140013992786407
"1586",16012,"Buenavista",2015,0.348309010267258,0.147460997104645
"1587",16013,"Carácuaro",2010,0.482241004705429,0.0749630033969879
"1588",16013,"Carácuaro",2015,0.425734996795654,0.107481002807617
"1589",16014,"Coahuayana",2010,0.420020997524261,0.124448001384735
"1590",16014,"Coahuayana",2015,0.385843992233276,0.127265006303787
"1591",16015,"Coalcomán de Vázquez Pallares",2010,0.505483984947205,0.087566003203392
"1592",16015,"Coalcomán de Vázquez Pallares",2015,0.415491014719009,0.134553000330925
"1593",16016,"Coeneo",2010,0.450253993272781,0.109183996915817
"1594",16016,"Coeneo",2015,0.407532006502151,0.157204002141953
"1595",16017,"Contepec",2010,0.385663002729416,0.154321998357773
"1596",16017,"Contepec",2015,0.379303008317947,0.13842000067234
"1597",16018,"Copándaro",2010,0.40531399846077,0.119232997298241
"1598",16018,"Copándaro",2015,0.361203014850616,0.162485003471375
"1599",16019,"Cotija",2010,0.437222987413406,0.113884001970291
"1600",16019,"Cotija",2015,0.385515004396439,0.158044993877411
"1601",16020,"Cuitzeo",2010,0.421763986349106,0.138732001185417
"1602",16020,"Cuitzeo",2015,0.383762001991272,0.159759998321533
"1603",16021,"Charapan",2010,0.420812010765076,0.128322005271912
"1604",16021,"Charapan",2015,0.386451005935669,0.154028996825218
"1605",16022,"Charo",2010,0.394502013921738,0.154626995325089
"1606",16022,"Charo",2015,0.361342996358871,0.168346002697945
"1607",16023,"Chavinda",2010,0.414923012256622,0.119041003286839
"1608",16023,"Chavinda",2015,0.359162986278534,0.163475006818771
"1609",16024,"Cherán",2010,0.524178981781006,0.0918809995055199
"1610",16024,"Cherán",2015,0.440068989992142,0.138457998633385
"1611",16025,"Chilchota",2010,0.463396012783051,0.102981999516487
"1612",16025,"Chilchota",2015,0.414177000522614,0.150444000959396
"1613",16026,"Chinicuila",2010,0.43079400062561,0.109856002032757
"1614",16026,"Chinicuila",2015,0.400683999061584,0.132190003991127
"1615",16027,"Chucándiro",2010,0.401567995548248,0.103784002363682
"1616",16027,"Chucándiro",2015,0.368295013904572,0.163332000374794
"1617",16028,"Churintzio",2010,0.4062420129776,0.132947996258736
"1618",16028,"Churintzio",2015,0.362311989068985,0.165000006556511
"1619",16029,"Churumuco",2010,0.45507401227951,0.123988002538681
"1620",16029,"Churumuco",2015,0.384600013494492,0.149575993418694
"1621",16030,"Ecuandureo",2010,0.448150992393494,0.112828999757767
"1622",16030,"Ecuandureo",2015,0.364349007606506,0.146461993455887
"1623",16031,"Epitacio Huerta",2010,0.384211987257004,0.113967001438141
"1624",16031,"Epitacio Huerta",2015,0.376226007938385,0.127479001879692
"1625",16032,"Erongarícuaro",2010,0.443626999855042,0.12270800024271
"1626",16032,"Erongarícuaro",2015,0.387006998062134,0.153991997241974
"1627",16033,"Gabriel Zamora",2010,0.434136003255844,0.130934998393059
"1628",16033,"Gabriel Zamora",2015,0.374727010726929,0.160456001758575
"1629",16034,"Hidalgo",2010,0.451781988143921,0.106326997280121
"1630",16034,"Hidalgo",2015,0.430931001901627,0.139045998454094
"1631",16035,"La Huacana",2010,0.460586994886398,0.0776289999485016
"1632",16035,"La Huacana",2015,0.399587005376816,0.132145002484322
"1633",16036,"Huandacareo",2010,0.42289200425148,0.130922004580498
"1634",16036,"Huandacareo",2015,0.375874996185303,0.159619003534317
"1635",16037,"Huaniqueo",2010,0.43470698595047,0.10453200340271
"1636",16037,"Huaniqueo",2015,0.393117994070053,0.13672299683094
"1637",16038,"Huetamo",2010,0.506749987602234,0.0910080000758171
"1638",16038,"Huetamo",2015,0.435326009988785,0.119414001703262
"1639",16039,"Huiramba",2010,0.414452999830246,0.113945998251438
"1640",16039,"Huiramba",2015,0.353538990020752,0.153589993715286
"1641",16040,"Indaparapeo",2010,0.417250990867615,0.124109998345375
"1642",16040,"Indaparapeo",2015,0.383058995008469,0.149178996682167
"1643",16041,"Irimbo",2010,0.390175014734268,0.169355005025864
"1644",16041,"Irimbo",2015,0.37474000453949,0.149902999401093
"1645",16042,"Ixtlán",2010,0.404020994901657,0.123522996902466
"1646",16042,"Ixtlán",2015,0.336432009935379,0.175739005208015
"1647",16043,"Jacona",2010,0.410533994436264,0.145245000720024
"1648",16043,"Jacona",2015,0.368954002857208,0.173867002129555
"1649",16044,"Jiménez",2010,0.442609012126923,0.112055003643036
"1650",16044,"Jiménez",2015,0.399421989917755,0.150039002299309
"1651",16045,"Jiquilpan",2010,0.432144999504089,0.114320002496243
"1652",16045,"Jiquilpan",2015,0.403142988681793,0.145456001162529
"1653",16046,"Juárez",2010,0.444516986608505,0.0890830010175705
"1654",16046,"Juárez",2015,0.374056994915009,0.145529001951218
"1655",16047,"Jungapeo",2010,0.407499998807907,0.124961003661156
"1656",16047,"Jungapeo",2015,0.366230010986328,0.144464999437332
"1657",16048,"Lagunillas",2010,0.417145997285843,0.105259999632835
"1658",16048,"Lagunillas",2015,0.358336985111237,0.156826004385948
"1659",16049,"Madero",2010,0.423456013202667,0.144207000732422
"1660",16049,"Madero",2015,0.390576004981995,0.139357000589371
"1661",16050,"Maravatío",2010,0.437418013811111,0.110092997550964
"1662",16050,"Maravatío",2015,0.397895991802216,0.135001003742218
"1663",16051,"Marcos Castellanos",2010,0.431199014186859,0.103168003261089
"1664",16051,"Marcos Castellanos",2015,0.374599009752274,0.151952996850014
"1665",16052,"Lázaro Cárdenas",2010,0.426232010126114,0.126975998282433
"1666",16052,"Lázaro Cárdenas",2015,0.397020012140274,0.151401996612549
"1667",16053,"Morelia",2010,0.452425003051758,0.111207000911236
"1668",16053,"Morelia",2015,0.419699996709824,0.143151000142097
"1669",16054,"Morelos",2010,0.390060007572174,0.131312996149063
"1670",16054,"Morelos",2015,0.388242989778519,0.136457994580269
"1671",16055,"Múgica",2010,0.415145993232727,0.127845004200935
"1672",16055,"Múgica",2015,0.374599993228912,0.15200999379158
"1673",16056,"Nahuatzen",2010,0.437793999910355,0.123928003013134
"1674",16056,"Nahuatzen",2015,0.420612990856171,0.156258001923561
"1675",16057,"Nocupétaro",2010,0.476271003484726,0.105460003018379
"1676",16057,"Nocupétaro",2015,0.434035986661911,0.106380000710487
"1677",16058,"Nuevo Parangaricutiro",2010,0.391458988189697,0.152719005942345
"1678",16058,"Nuevo Parangaricutiro",2015,0.340599000453949,0.203299999237061
"1679",16059,"Nuevo Urecho",2010,0.392540991306305,0.135924994945526
"1680",16059,"Nuevo Urecho",2015,0.32913801074028,0.180365994572639
"1681",16060,"Numarán",2010,0.398880988359451,0.157199993729591
"1682",16060,"Numarán",2015,0.354467004537582,0.174979001283646
"1683",16061,"Ocampo",2010,0.430314004421234,0.120746001601219
"1684",16061,"Ocampo",2015,0.389317989349365,0.141341000795364
"1685",16062,"Pajacuarán",2010,0.422358989715576,0.103605002164841
"1686",16062,"Pajacuarán",2015,0.381889998912811,0.151420995593071
"1687",16063,"Panindícuaro",2010,0.456569999456406,0.117972999811172
"1688",16063,"Panindícuaro",2015,0.39520800113678,0.131909996271133
"1689",16064,"Parácuaro",2010,0.425321996212006,0.12890000641346
"1690",16064,"Parácuaro",2015,0.347790986299515,0.156779006123543
"1691",16065,"Paracho",2010,0.518545985221863,0.0975309982895851
"1692",16065,"Paracho",2015,0.449380993843079,0.134064003825188
"1693",16066,"Pátzcuaro",2010,0.451988011598587,0.122440002858639
"1694",16066,"Pátzcuaro",2015,0.426432013511658,0.144141003489494
"1695",16067,"Penjamillo",2010,0.489219009876251,0.0755570009350777
"1696",16067,"Penjamillo",2015,0.380131989717484,0.130327999591827
"1697",16068,"Peribán",2010,0.382064014673233,0.185451000928879
"1698",16068,"Peribán",2015,0.343975007534027,0.200218006968498
"1699",16069,"La Piedad",2010,0.429080009460449,0.128876999020576
"1700",16069,"La Piedad",2015,0.386097997426987,0.165781006217003
"1701",16070,"Purépero",2010,0.410840004682541,0.153318002820015
"1702",16070,"Purépero",2015,0.360632002353668,0.175523996353149
"1703",16071,"Puruándiro",2010,0.440654993057251,0.11004900187254
"1704",16071,"Puruándiro",2015,0.414631992578506,0.140928000211716
"1705",16072,"Queréndaro",2010,0.4393669962883,0.126107007265091
"1706",16072,"Queréndaro",2015,0.388307005167007,0.162247002124786
"1707",16073,"Quiroga",2010,0.453790992498398,0.107074998319149
"1708",16073,"Quiroga",2015,0.395092993974686,0.1649090051651
"1709",16074,"Cojumatlán de Régules",2010,0.415250986814499,0.120623998343945
"1710",16074,"Cojumatlán de Régules",2015,0.37185201048851,0.13842000067234
"1711",16075,"Los Reyes",2010,0.441330999135971,0.114509999752045
"1712",16075,"Los Reyes",2015,0.400254011154175,0.141843006014824
"1713",16076,"Sahuayo",2010,0.426131993532181,0.119622997939587
"1714",16076,"Sahuayo",2015,0.38449901342392,0.163173004984856
"1715",16077,"San Lucas",2010,0.451494008302689,0.110596999526024
"1716",16077,"San Lucas",2015,0.414499998092651,0.13111999630928
"1717",16078,"Santa Ana Maya",2010,0.433396011590958,0.12015700340271
"1718",16078,"Santa Ana Maya",2015,0.396454989910126,0.144962996244431
"1719",16079,"Salvador Escalante",2010,0.393270999193192,0.145456001162529
"1720",16079,"Salvador Escalante",2015,0.373847007751465,0.16380600631237
"1721",16080,"Senguio",2010,0.385080009698868,0.165019005537033
"1722",16080,"Senguio",2015,0.369762003421783,0.151344001293182
"1723",16081,"Susupuato",2010,0.389535009860992,0.180648997426033
"1724",16081,"Susupuato",2015,0.379678010940552,0.134091004729271
"1725",16082,"Tacámbaro",2010,0.425240010023117,0.117255002260208
"1726",16082,"Tacámbaro",2015,0.39207398891449,0.151660993695259
"1727",16083,"Tancítaro",2010,0.377644002437592,0.125193998217583
"1728",16083,"Tancítaro",2015,0.35112801194191,0.169342994689941
"1729",16084,"Tangamandapio",2010,0.436096996068954,0.120746001601219
"1730",16084,"Tangamandapio",2015,0.399412989616394,0.14351299405098
"1731",16085,"Tangancícuaro",2010,0.423377007246017,0.119263999164104
"1732",16085,"Tangancícuaro",2015,0.388790011405945,0.147034004330635
"1733",16086,"Tanhuato",2010,0.45890399813652,0.0983970016241074
"1734",16086,"Tanhuato",2015,0.38596299290657,0.151647001504898
"1735",16087,"Taretan",2010,0.418175011873245,0.124617002904415
"1736",16087,"Taretan",2015,0.355239003896713,0.181496992707253
"1737",16088,"Tarímbaro",2010,0.45975199341774,0.107722997665405
"1738",16088,"Tarímbaro",2015,0.411462008953094,0.146041005849838
